player_id,player_name,player_display_name,headshot_url,position,team,games_played,total_fantasy_ppr,avg_fantasy_ppr,std_fantasy_ppr,boom_rate,bust_rate
00-0037614,J.Metchie,John Metchie III,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/u7ir1sy2vrpidvwpndqd",WR,PHI,4,5.8,1.45,1.2688577540449522,0.083,0.5
00-0039407,D.Laube,Dylan Laube,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lpizdza73bgksstymv5t",RB,LV,16,5.7,0.35625,0.9598393962880805,0.0,1.0
00-0040154,T.Felton,Tai Felton,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/j7vkt74xeefchpraibnx",WR,MIN,11,5.5,0.5,0.861394218694321,0.0,1.0
00-0038397,E.Hull,Evan Hull,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xyyujk9mvvzegaiefp51",RB,NO,5,5.3,1.06,0.7503332592921628,0.0,1.0
00-0037012,T.Lance,Trey Lance,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gu6ewpdscaswlet6pbq0",QB,LAC,3,5.2,1.7333333333333334,1.0583635166299588,0.0,1.0
00-0039398,J.Milton,Joe Milton III,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tsj9lobse1gxzanf39dt",QB,DAL,3,5.1,1.7,4.008840231288845,0.0,0.667
00-0034487,T.Sherfield,Trent Sherfield,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/euvbflse91irfzlk7yiq",WR,DEN,3,5.1,1.7,0.6928203230275509,0.0,1.0
00-0036534,S.Zylstra,Shane Zylstra,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jwgarjssm9bd9ek6cbhr",TE,DET,1,5.0,5.0,,0.0,0.0
00-0035189,M.Wright,Matthew Wright,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/htrs1hrrfok88fllrtex",K,TEN,1,5.0,5.0,,0.25,0.5
00-0037120,T.Goodson,Tyler Goodson,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fvuevf0apxtfjwdj7l0e",RB,IND,9,4.9,0.5444444444444445,0.6064468466220084,0.0,1.0
00-0039737,T.Reiman,Tip Reiman,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ep1rsbi0visivscxnezd",TE,ARI,3,4.8,1.5999999999999999,1.4422205101855958,0.0,1.0
00-0037557,R.Rivers,Ronnie Rivers,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ykza0uhrd73htnmjwbrk",RB,LA,5,4.6,0.9199999999999999,1.7908098726553858,0.0,1.0
00-0040172,J.Watkins,Jordan Watkins,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cdwpo3lveebc92rzcdas",WR,SF,2,4.6,2.3,0.8485281374238571,0.0,1.0
00-0036331,D.Duvernay,Devin Duvernay,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rhqvgqqfokrv6omkw0lg",WR,CHI,16,4.6,0.2875,0.8823264701911645,0.0,1.0
00-0040556,C.Kiner,Corey Kiner,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zmoljkk7go5ztvqxje6u",RB,ARI,3,4.5,1.5,1.5394804318340654,0.0,1.0
00-0040432,B.Collins,Beaux Collins,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hmdciwdixqbmrh7nj9fy",WR,NYG,4,4.5,1.125,1.3744695946679455,0.0,1.0
00-0039458,B.Bates,Brenden Bates,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/th1klervgxrienmlierf",TE,HOU,1,4.3,4.3,,0.0,1.0
00-0037524,T.Martin,Tay Martin,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lw5fyir7yjme4qxrrxfy",WR,WAS,2,4.3,2.15,0.3535533905932738,0.0,1.0
00-0038519,N.Remigio,Nikko Remigio,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tsvjshclrrbqv9mrbyj9",WR,KC,14,4.2,0.3,0.8575456928844173,0.0,1.0
00-0036360,C.Edwards-Helaire,Clyde Edwards-Helaire,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/er6tfnyxampiwn74zrui",RB,KC,2,4.2,2.1,2.2627416997969525,0.0,1.0
00-0040547,N.Carter,Nate Carter,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eosjwyv1vlsfkztvgtnd",RB,ATL,2,4.0,2.0,0.8485281374238571,0.0,1.0
00-0036876,K.Granson,Kylen Granson,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ysbxmdw4da30q3kjb571",TE,PHI,11,4.0,0.36363636363636365,0.6297185518511064,0.0,1.0
00-0037594,J.Chestnut,Julius Chestnut,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/glst6wabuuvbrssmidng",RB,TEN,15,4.0,0.26666666666666666,0.6640424541792347,0.0,1.0
00-0038752,J.Bobo,Jake Bobo,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xkwlqqmn2dcjlyeywpw5",WR,SEA,5,4.0,0.8,1.2020815280171309,0.0,1.0
00-0038728,J.Wayne,Jared Wayne,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gvyy4ez9taf0kmxx7t5w",WR,HOU,1,4.0,4.0,,0.0,1.0
00-0038562,J.Moody,Jake Moody,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wkqqi3zfucoti8g5ncob",K,SF,1,4.0,4.0,,0.5,0.375
00-0040494,M.Brosmer,Max Brosmer,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sp7hya1uwgvty3grdnjq",QB,MIN,6,3.9400000000000004,0.6566666666666667,2.2280185516881734,0.0,1.0
00-0037654,T.Fisk,Tucker Fisk,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yqaco04wjatmxlmxpq1y",TE,LAC,4,3.9000000000000004,0.9750000000000001,1.14418821295566,0.0,1.0
00-0039686,C.Yankoff,Colson Yankoff,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/h26w7a1eousqky5ncxlc",TE,WAS,10,3.8,0.38,0.8350648677398261,0.0,1.0
00-0039062,J.Mingo,Jonathan Mingo,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/adaubthdtcqe2ez7dw9w",WR,DAL,4,3.5,0.875,1.75,0.0,1.0
00-0037539,L.Krull,Lucas Krull,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eolvpkk5jjmipuqmf5v6",TE,DEN,2,3.5,1.75,0.21213203435596414,0.0,1.0
00-0040317,Ja.Jones,Jacoby Jones,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jfy4bvrbzlpyreglk79s",WR,WAS,1,3.5,3.5,,0.0,1.0
00-0037745,V.Jones,Velus Jones Jr.,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fchis2k7zzpqg9sv1ya1",RB,SEA,1,3.2,3.2,,0.0,1.0
00-0035602,A.Bachman,Alex Bachman,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xebxem8tzjm0yyygaklg",WR,LV,10,3.2,0.32,0.6892830413633511,0.0,1.0
00-0038809,B.Sims,Ben Sims,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ew1gt7xokysjzgksmzfq",TE,MIN,2,3.2,1.6,0.4242640687119285,0.0,1.0
00-0040244,M.Matavao,Moliki Matavao,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rwiaj2lks7kzqbxdulyy",TE,NO,1,3.0,3.0,,0.0,1.0
00-0039458,B.Bates,Brenden Bates,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/th1klervgxrienmlierf",TE,CLE,3,2.9,0.9666666666666667,1.6743157806499145,0.0,1.0
00-0031237,T.Bridgewater,Teddy Bridgewater,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wggyfg1dgyiwcgxafoen",QB,TB,3,2.88,0.96,1.83597385602301,0.0,1.0
00-0035876,A.Baccellia,Andre Baccellia,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uaqykjil87rj71rkyz70",WR,ARI,4,2.8,0.7,0.812403840463596,0.0,1.0
00-0036232,H.Bryant,Harrison Bryant,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gmguayurr96nolimwmyn",TE,HOU,5,2.7,0.54,0.7469939758793239,0.0,1.0
00-0033589,D.Moore,David Moore,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/k2szy47lyxy9u5om7vd1",WR,CAR,3,2.7,0.9,0.7937253933193772,0.0,1.0
00-0034073,R.Dwelley,Ross Dwelley,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wf9ynmqonmnaosslkwdl",TE,DET,4,2.7,0.675,0.7804912982645396,0.0,1.0
00-0039631,C.Grandy,Cam Grandy,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uay5dmniqx1baal3q3uu",TE,CIN,2,2.7,1.35,0.3535533905932738,0.0,1.0
00-0037258,D.Pierce,Dameon Pierce,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lifrupicniyrosy1vj9c",RB,HOU,4,2.6,0.65,0.9949874371066201,0.0,1.0
00-0039816,A.Gould,Anthony Gould,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kplzuye1iocg1vyec3ru",WR,IND,11,2.6,0.23636363636363636,0.5258758927213288,0.0,1.0
00-0038496,X.Gipson,Xavier Gipson,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xmtz360jnxg9psmqifnp",WR,PHI,5,2.6,0.52,0.7120393247567159,0.0,1.0
00-0038394,W.Mallory,Will Mallory,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/iedvpzvx9rric1dyi3iy",TE,IND,1,2.6,2.6,,0.0,1.0
00-0038416,T.Bagent,Tyson Bagent,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kfwnayxjfnbfs3sm5a21",QB,CHI,2,2.58,1.29,0.6929646455628166,0.0,1.0
00-0036497,T.Jones,Tim Jones,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gimunqcnpgtctbdba53c",WR,JAX,2,2.5,1.25,1.7677669529663689,0.0,1.0
00-0038710,B.Whiteheart,Blake Whiteheart,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/senw8edxu2ovkg1dbdxs",TE,CLE,8,2.4,0.3,0.565685424949238,0.0,1.0
00-0037276,T.Chandler,Ty Chandler,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i3urodji7vrb11n4pl06",RB,MIN,2,2.4,1.2,1.697056274847714,0.0,1.0
00-0037340,Z.Mitchell-Paden,Zaire Mitchell-Paden,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/koebkhaljopitnuvfgbb",TE,NO,1,2.4,2.4,,0.0,1.0
00-0033869,M.Trubisky,Mitchell Trubisky,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fw9ec0v5pn3sorobytpb",QB,BUF,3,2.26,0.7533333333333333,0.31005375877955954,0.0,1.0
00-0039164,A.Richardson,Anthony Richardson,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wrddeyklfcgk9qybgofq",QB,IND,2,2.1599999999999997,1.0799999999999998,1.668772003600252,0.0,1.0
00-0033439,P.Brown,Pharaoh Brown,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hfgg6gr7aiyzmdzh4iww",TE,ARI,4,2.1,0.525,1.05,0.0,1.0
00-0039050,P.Durham,Payne Durham,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ijjyd8bvvkjttepqv82u",TE,TB,7,2.1,0.3,0.7937253933193772,0.0,1.0
00-0036425,D.Dallas,DeeJay Dallas,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/weotbgqp9f3y1hptcxzm",RB,JAX,2,2.1,1.05,1.4849242404917498,0.0,1.0
00-0040067,J.Wright,Jacardia Wright,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tvfxv5q8uxf9k2wosp0q",RB,SEA,1,2.0,2.0,,0.0,1.0
00-0038400,T.McKee,Tanner McKee,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/oveivzhzv13jrfvkp8zg",QB,PHI,3,1.82,0.6066666666666667,1.3971876514388946,0.0,1.0
00-0039650,B.Oliver,Bryce Oliver,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/w8z5zvas0nli3yekxw7w",WR,TEN,2,1.8,0.9,1.2727922061357855,0.0,1.0
00-0038573,D.Davis,Derius Davis,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/if9lcwax4p0gwlqswr1y",WR,LAC,10,1.8,0.18,0.4077035960378842,0.0,1.0
00-0033662,C.Rush,Cooper Rush,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mwrtykpswz7nbfisqlmj",QB,BAL,4,1.72,0.43,1.4545102268461367,0.0,1.0
00-0039021,R.Johnson,Roschon Johnson,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gxzw5kntjivjixre9whh",RB,CHI,6,1.7000000000000002,0.2833333333333334,0.46654760385909894,0.0,1.0
00-0031484,C.Manhertz,Chris Manhertz,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/azx76rspzgxfogsqhxet",TE,NYG,3,1.7,0.5666666666666667,0.9814954576223638,0.0,1.0
00-0036332,J.Deguara,Josiah Deguara,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wivlyvbmlm0aogcvl2yz",TE,ARI,6,1.6,0.26666666666666666,0.6531972647421809,0.0,1.0
00-0040534,K.Williams,Ke'Shawn Williams,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pqfs2u522zke7ax4qk3i",WR,CIN,2,1.6,0.8,0.9899494936611666,0.0,1.0
00-0039603,B.Brooks,British Brooks,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wpjous6xnyvfbuoupdqd",RB,HOU,7,1.5,0.21428571428571427,0.5669467095138409,0.0,1.0
00-0040509,B.Yurosek,Ben Yurosek,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/umrpo7rhywbzctgdb109",TE,MIN,5,1.5,0.3,0.6708203932499369,0.0,1.0
00-0034407,R.McCloud,Ray-Ray McCloud,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nvwn3sdihyyd2itjt7vy",WR,NYG,2,1.5,0.75,1.0606601717798212,0.0,0.833
00-0039824,J.Wiley,Jared Wiley,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dd7n41tzytkvgbrqvtda",TE,KC,1,1.4,1.4,,0.0,1.0
00-0037755,J.Woods,Jelani Woods,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jpipxh1d5vzrwaug8djv",TE,NYJ,2,1.4,0.7,0.9899494936611665,0.0,1.0
00-0040363,K.Latu,Keleki Latu,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yqhw4wguafosmzae7idl",TE,BUF,2,1.4,0.7,0.9899494936611665,0.0,1.0
00-0037013,Z.Wilson,Zach Wilson,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i17xpbsar7evcypbhtel",QB,MIA,3,1.3800000000000001,0.46,0.9750897394599125,0.0,1.0
00-0037340,Z.Mitchell-Paden,Zaire Mitchell-Paden,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/koebkhaljopitnuvfgbb",TE,BAL,2,1.3,0.65,0.9192388155425119,0.0,1.0
00-0040488,C.Runyon,Carter Runyon,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/q8knlo3npxhjxiyyx4h6",TE,LV,3,1.3,0.43333333333333335,0.7505553499465135,0.0,1.0
00-0035628,D.Johnson,D'Ernest Johnson,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gbe2eojaxid4n3pmo0rj",RB,NE,3,1.2,0.39999999999999997,0.2645751311064591,0.0,1.0
00-0038555,T.Bigsby,Tank Bigsby,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nin8aexyipca7g7u7f4a",RB,JAX,1,1.2,1.2,,0.0,0.786
00-0033949,J.Dobbs,Joshua Dobbs,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/twaqqjexyi0vgyfbvzis",QB,NE,3,1.1800000000000002,0.39333333333333337,0.6573684912842518,0.0,1.0
00-0040429,J.Williams,Josh Williams,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sdsmzjq9e7ccae9imvbm",RB,TB,2,1.1,0.55,0.7778174593052023,0.0,1.0
00-0038896,J.Saylors,Jacob Saylors,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ka2sa8lwtxlij52jimtu",RB,DET,11,1.1,0.1,0.33166247903554,0.0,1.0
00-0033757,R.Tonyan,Robert Tonyan,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/m8h8rzmxq4sjywitqnyb",TE,KC,2,1.1,0.55,0.7778174593052023,0.0,1.0
00-0035189,M.Wright,Matthew Wright,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/htrs1hrrfok88fllrtex",K,WAS,1,1.0,1.0,,0.25,0.5
00-0036906,K.Herbert,Khalil Herbert,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gjwksf9ygntjmtceeerh",RB,NYJ,4,1.0,0.25,0.28867513459481287,0.0,1.0
00-0035291,T.Williams,Trayveon Williams,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zwei0idpruplnhlmpfkr",RB,LAC,2,0.9,0.45,0.6363961030678927,0.0,0.8
00-0040039,A.Johnson,Amar Johnson,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wnjb3pmx77q3mxvlyjh7",RB,LAC,1,0.8,0.8,,0.0,1.0
00-0040205,K.Mullings,Kalel Mullings,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jaymtuoljhnetzekrgqx",RB,TEN,4,0.7,0.175,0.20615528128088303,0.0,1.0
00-0038458,O.Wright,Owen Wright,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nig1vy9k1asfhkanvlki",RB,TB,2,0.6,0.3,0.4242640687119285,0.0,1.0
00-0035311,M.Gaskin,Myles Gaskin,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dn5kacxm99pb95u8dle1",RB,SEA,1,0.6,0.6,,0.0,1.0
00-0036825,F.Franks,Feleipe Franks,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/v5zscuctkdetzfstqouf",TE,ATL,9,0.4,0.044444444444444446,0.08819171036881969,0.0,1.0
00-0035567,C.Reynolds,Craig Reynolds,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f5zuttg3hinfqgronrsg",RB,DET,5,0.4,0.08,0.1788854381999832,0.0,1.0
00-0039364,S.Vaki,Sione Vaki,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jfy4vewdyadb6n1xj2ao",RB,DET,7,0.4,0.05714285714285715,0.1511857892036909,0.0,1.0
00-0039266,K.Milton,Kendall Milton,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/loxc2ylhbuvifty85fqv",RB,CIN,1,0.2,0.2,,0.0,1.0
00-0038911,M.Cunningham,Malik Cunningham,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pspxhbxgnqanfsrcf7ux",WR,DET,1,0.1,0.1,,0.0,1.0
00-0039884,T.Washington,Tahj Washington,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/homslu3sftjfqqnrcmt5",WR,MIA,1,0.1,0.1,,0.0,1.0
00-0035704,D.Lock,Drew Lock,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/e0xz0hu8s0lpbwlr0bzj",QB,SEA,3,0.09999999999999998,0.033333333333333326,0.4509249752822894,0.0,1.0
00-0039363,I.Guerendo,Isaac Guerendo,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lr1qp5tsa5xshzt02urm",RB,SF,7,0.0,0.0,0.0,0.0,1.0
00-0039489,H.Rucci,Hayden Rucci,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ditkdfxzbjpe6cqcv2ou",TE,MIA,1,0.0,0.0,,0.0,1.0
00-0024243,M.Lewis,Marcedes Lewis,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ppq07tipygpftz5csipx",TE,DEN,1,0.0,0.0,,0.0,1.0
00-0039305,J.Westover,Jack Westover,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jdqum14r2ihtymt8h1na",TE,NE,3,0.0,0.0,0.0,0.0,1.0
00-0038643,B.Willis,Brayden Willis,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pz1nzzfellquco7nk65e",TE,SF,6,0.0,0.0,0.0,0.0,1.0
00-0038564,C.Latu,Cameron Latu,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lpit9rjxtbjkl8jjdk7w",TE,PHI,9,0.0,0.0,0.0,0.0,1.0
00-0038456,T.Vokolek,Travis Vokolek,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mghciy5zhnaxa6v097yj",TE,ARI,1,0.0,0.0,,0.0,1.0
00-0040431,D.Cambre,Dalen Cambre,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/madcztlwaa3qwun36mui",WR,NYG,2,0.0,0.0,0.0,0.0,1.0
00-0040352,C.Owen,Coleman Owen,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rvjkyuhymdjax5jk9bf6",WR,IND,2,0.0,0.0,0.0,0.0,1.0
00-0036463,C.Blair,Chris Blair,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bbejfkq6pcu7bsnkwgwj",WR,ATL,1,0.0,0.0,,0.0,1.0
00-0038498,E.Jenkins,E.J. Jenkins,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jmhuk0gcnyotcjhdxo6v",TE,PHI,1,0.0,0.0,,0.0,1.0
00-0038409,L.Nichols,Lew Nichols III,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pjwn4p2al5oaxyay4z5q",RB,PIT,1,0.0,0.0,,0.0,1.0
00-0038678,J.Mims,Jordan Mims,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nvamfcrdqvkwtnpgmzdh",RB,TEN,1,0.0,0.0,,0.0,1.0
00-0038492,J.Brownlee,Jason Brownlee,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gnqpsix71nvcuclltghc",WR,KC,3,0.0,0.0,0.0,0.0,1.0
00-0038496,X.Gipson,Xavier Gipson,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xmtz360jnxg9psmqifnp",WR,NYJ,1,0.0,0.0,,0.0,1.0
00-0038740,J.Moreno-Cropper,Jalen Cropper,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/key7qkukzlgva9oz7k2r",WR,DAL,2,0.0,0.0,0.0,0.0,1.0
00-0038735,P.Fant,Princeton Fant,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dh67wj7xhek86nhyucig",TE,DAL,1,0.0,0.0,,0.0,1.0
00-0038590,J.Shorter,Justin Shorter,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/htymyxoyw1hh52zoo3lb",TE,LV,3,0.0,0.0,0.0,0.0,1.0
00-0038640,J.Brooks,Jalen Brooks,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/drpljzij7e0e9ojwf0cq",WR,DAL,1,0.0,0.0,,0.0,0.75
00-0038647,R.Bell,Ronnie Bell,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/iz3uiudpv80vgvgjzzej",WR,NO,1,0.0,0.0,,0.0,1.0
00-0036425,D.Dallas,DeeJay Dallas,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/weotbgqp9f3y1hptcxzm",RB,CAR,2,0.0,0.0,0.0,0.0,1.0
00-0036414,C.Akers,Cam Akers,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dutj0wamu7giwghnmr4m",RB,SEA,1,0.0,0.0,,0.0,0.667
00-0036646,S.Fehoko,Simi Fehoko,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kbnk59cdzp2opegnrom8",WR,ARI,7,0.0,0.0,0.0,0.0,1.0
00-0037311,K.Kieft,Ko Kieft,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ibtxauqcq4tjq4xsgf6a",TE,TB,2,0.0,0.0,0.0,0.0,1.0
00-0040075,L.Wester,LaJohntay Wester,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/grf2sg34y8tvysnqiamd",WR,BAL,13,0.0,0.0,0.0,0.0,1.0
00-0040058,N.Kallerup,Nick Kallerup,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ct2o0g6obg4yfb6opzlq",TE,SEA,4,0.0,0.0,0.0,0.0,1.0
00-0037745,V.Jones,Velus Jones Jr.,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fchis2k7zzpqg9sv1ya1",RB,NO,4,0.0,0.0,0.0,0.0,1.0
00-0038396,E.Gray,Eric Gray,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ijjxwxv1ccyowzhpuw2k",RB,NYG,1,0.0,0.0,,0.0,1.0
00-0037380,K.Davis,Kaden Davis,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/z8viajevykmyr0utahgl",WR,CLE,1,0.0,0.0,,0.0,1.0
00-0040241,D.Lovett,Dominic Lovett,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fzxlfb3wl37vyzwfmbmk",WR,DET,2,0.0,0.0,0.0,0.0,1.0
00-0036569,G.Brightwell,Gary Brightwell,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/egwohqryh9q3pa7erynt",RB,CIN,2,0.0,0.0,0.0,0.0,1.0
00-0040225,T.Fidone,Thomas Fidone II,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vbaqpkcxcfwh9dhzescy",TE,NYG,1,0.0,0.0,,0.0,1.0
00-0036984,T.Sermon,Trey Sermon,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eqhl3xiczodsyqlmsxvr",RB,PIT,3,0.0,0.0,0.0,0.0,1.0
00-0037132,B.Covey,Britain Covey,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ccxa0mqgouhyluizjbwt",WR,PHI,5,0.0,0.0,0.0,0.0,1.0
00-0036950,A.Williams,Avery Williams,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/udxcy5ukuuppfhemywfn",RB,NYJ,1,0.0,0.0,,0.0,1.0
00-0036567,E.Mitchell,Elijah Mitchell,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xf383ph8bz6dpp0u9lcd",RB,KC,1,0.0,0.0,,0.0,1.0
00-0036527,D.Turner,DJ Turner,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/os5eurhh1y45sixa8phl",WR,LV,1,0.0,0.0,,0.0,1.0
00-0037277,T.Quitoriano,Teagan Quitoriano,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ecx86iiwr69wkwupjvzk",TE,ATL,2,0.0,0.0,0.0,0.0,1.0
00-0037031,N.Kalinic,Nikola Kalinic,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fyvri4pofkob6yclq4kz",TE,CHI,1,0.0,0.0,,0.0,1.0
00-0031763,D.Carter,DeAndre Carter,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jx4io3owliw3l5xve6ta",WR,CLE,4,0.0,0.0,0.0,0.0,1.0
00-0034054,R.Cracraft,River Cracraft,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/y8t968ntco72t8f8ryba",WR,WAS,1,0.0,0.0,,0.0,1.0
00-0032951,L.Treadwell,Laquon Treadwell,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/b6hu3zlkauy5tcrseyv2",WR,IND,6,0.0,0.0,0.0,0.0,1.0
